applied,edit_similarity,fail_to_pass,gatherer,instance_id,latency_s,mrr,ndcg@1,ndcg@10,ndcg@3,ndcg@5,pass_to_pass,precision@1,precision@10,precision@3,precision@5,recall@1,recall@10,recall@3,recall@5,tests_passed,token_usage,ttft_s
False,,0,rag_bm25,django__django-10914,0.6676031360002526,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-10924,0.7890188229998785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11001,0.6459976950000055,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11019,0.7484264439999606,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11039,0.7070174569998926,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11049,0.6163867919999575,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11099,0.6239922859999751,0.1,0.0,0.2890648263178879,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11133,0.6989869439998984,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11179,0.6279035439997642,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11283,0.6820463970002493,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11422,0.6351461159997598,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11564,0.7656828300000598,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11583,0.6921024039997974,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11620,0.6446457810002357,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11630,0.7089641990000928,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11742,0.6392418599998564,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11797,0.6645652769998378,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11815,0.6735898820002149,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11848,0.7280421330001445,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11905,0.6804802309998195,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11910,0.6511161950002133,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-11964,0.7350116759998855,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-11999,0.678328337000039,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12113,0.6772194169998329,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12125,0.7481448599996838,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12184,0.6410539250000511,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12284,0.6793264040002214,0.25,0.0,0.43067655807339306,0.0,0.43067655807339306,0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12286,0.639509950000047,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12308,0.7378061600002184,0.1,0.0,0.2890648263178879,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12453,0.6927109009998276,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12470,0.6430794540001443,0.14285714285714285,0.0,0.3333333333333333,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12497,0.732279830999687,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12589,0.6718530640000608,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12700,0.6442207139998573,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12708,0.7299264240000412,0.25,0.0,0.43067655807339306,0.0,0.43067655807339306,0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12747,0.6685531749999427,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12856,0.6700481620000573,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12908,0.7358357250000154,0.125,0.0,0.31546487678572877,0.0,0.0,0,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-12915,0.6658121850000498,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-12983,0.6458767829999488,0.2,0.0,0.38685280723454163,0.0,0.38685280723454163,0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-13028,0.7449341349997667,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-13033,0.7058522819997961,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,0.0,
False,,0,rag_bm25,django__django-13158,0.6640500660000725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,
False,,0,rag_bm25,django__django-13220,0.7344309860000067,0.2,0.0,0.38685280723454163,0.0,0.38685280723454163,0,0.0,0.1,0.0,0.2,0.0,1.0,0.0,1.0,False,0.0,
False,,0,react_agent,astropy__astropy-12907,114.73206978999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,54866.0,6.932117002999803
False,,0,react_agent,astropy__astropy-14182,24.471769335999852,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,11220.0,4.234733563000191
False,,0,react_agent,astropy__astropy-14365,9.51973200600014,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,3486.0,4.558557473000292
False,,0,react_agent,astropy__astropy-14995,82.53854155699992,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,50215.0,4.529541993999828
False,,0,react_agent,astropy__astropy-6938,30.946456349000073,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,8113.0,2.814629610999873
False,,0,react_agent,astropy__astropy-7746,104.1167615090003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55100.0,6.044579669000086
False,,0,react_agent,django__django-10914,72.37319031700008,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,20801.0,4.765670470999794
False,,0,react_agent,django__django-10924,79.71131155600006,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,40723.0,3.596051381000052
False,,0,react_agent,django__django-11001,26.329390066000087,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,9438.0,4.540260646999741
False,,0,react_agent,django__django-11019,24.928793452000264,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,7731.0,7.980664811999759
False,,0,react_agent,django__django-11039,39.1666613540001,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,11683.0,2.9979664359998424
False,,0,react_agent,django__django-11049,80.42133853799987,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,41236.0,3.306715000999702
False,,0,react_agent,django__django-11099,16.467482438999923,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,7450.0,2.772057908000079
False,,0,react_agent,django__django-11133,15.465108380999936,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,6040.0,3.4901375029999144
False,,0,react_agent,django__django-11179,34.173747422999895,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,13032.0,5.772597012000006
False,,0,react_agent,django__django-11283,23.186321115999817,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,9344.0,5.593385836999914
False,,0,react_agent,django__django-11422,126.7692509630001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,60415.0,4.547062333000213
False,,0,react_agent,django__django-11564,151.10813967400009,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,61590.0,4.550373301000036
False,,0,react_agent,django__django-11583,80.90653292499974,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,25363.0,6.7189848890002395
False,,0,react_agent,django__django-11620,96.00313823399938,0.3333333333333333,0.0,0.5,0.5,0.5,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,47636.0,4.125038530999518
False,,0,react_agent,django__django-11630,49.55423609799982,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,13513.0,5.288004166999599
False,,0,react_agent,django__django-11742,35.488812071999746,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10939.0,2.832687086000078
False,,0,react_agent,django__django-11797,58.297478782000326,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,25614.0,3.7085018739999214
False,,0,react_agent,django__django-11815,24.41168647199993,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,8726.0,4.746781519000251
False,,0,react_agent,django__django-11848,11.832766612000341,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,3242.0,5.644736003999242
False,,0,react_agent,django__django-11905,39.179205360000196,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,20413.0,6.462963169999966
False,,0,react_agent,django__django-11910,43.05964151199987,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,9496.0,8.692604951000249
False,,0,react_agent,django__django-11964,138.5518641459994,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,53144.0,6.298499636000088
False,,0,react_agent,django__django-11999,46.713579567000124,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,15582.0,6.046625842999674
False,,0,react_agent,django__django-12113,37.065978724999695,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,10779.0,5.889748597000107
False,,0,react_agent,django__django-12125,73.93522230100007,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,27655.0,5.222846300000128
False,,0,react_agent,django__django-12184,93.04533902200001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18132.0,4.3668287240006975
False,,0,react_agent,django__django-12284,52.044154829000036,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,23450.0,5.528804110999772
False,,0,react_agent,django__django-12286,16.39714656599972,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,3947.0,2.455864628999734
False,,0,react_agent,django__django-12308,68.30224058699969,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,21323.0,6.215595837999899
False,,0,react_agent,django__django-12453,149.01932563399987,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,60667.0,6.274560121000832
False,,0,react_agent,django__django-12470,97.53926019600021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,29592.0,5.417437047000021
False,,0,react_agent,django__django-12497,121.63786130599965,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,55110.0,4.202860076999968
False,,0,react_agent,django__django-12589,63.10844631100008,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,30032.0,4.111376656000175
False,,0,react_agent,django__django-12700,27.233726792999732,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,10049.0,6.870220765999875
False,,0,react_agent,django__django-12708,136.36415243900046,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,55736.0,3.017790777999835
False,,0,react_agent,django__django-12747,66.15196854299938,1.0,1.0,1.0,1.0,1.0,0,1.0,0.1,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,False,16754.0,4.136065085000155
False,,0,react_agent,django__django-12856,19.987273685999753,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,5204.0,4.593115609000051
False,,0,react_agent,django__django-12908,41.12994803199945,0.5,0.0,0.6309297535714575,0.6309297535714575,0.6309297535714575,0,0.0,0.1,0.3333333333333333,0.2,0.0,1.0,1.0,1.0,False,8725.0,2.648882044999482
