applied,edit_similarity,fail_to_pass,gatherer,instance_id,latency_s,mrr,ndcg@1,ndcg@10,ndcg@3,ndcg@5,pass_to_pass,precision@1,precision@10,precision@3,precision@5,recall@1,recall@10,recall@3,recall@5,tests_passed,token_usage,ttft_s
False,0.32677502138579984,0,agentless,django__django-11179,9.74097386199719,1.0,1.0,0.3903800499921017,0.46927872602275644,0.3903800499921017,0,1.0,0.1,0.3333333333333333,0.2,0.25,0.25,0.25,0.25,False,13061.0,0.5534799400047632
False,0.2711138310893513,0,agentless,django__django-11283,14.518862725002691,1.0,1.0,0.3903800499921017,0.46927872602275644,0.3903800499921017,0,1.0,0.1,0.3333333333333333,0.2,0.25,0.25,0.25,0.25,False,18379.0,2.2990610359993298
False,0.2399588053553038,0,agentless,django__django-11422,14.087260089996562,1.0,1.0,0.3833427799846345,0.7653606369886217,0.5531464700081437,0,1.0,0.2,0.6666666666666666,0.4,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,False,20170.0,1.3878069429993047
False,0.08805870580386925,0,agentless,django__django-11564,24.427107628995145,0.2,0.0,0.20424960638019765,0.0,0.13120507751234178,0,0.0,0.2,0.0,0.2,0.0,0.2857142857142857,0.0,0.14285714285714285,False,19563.0,1.43004440900404
False,0.3558951965065502,0,agentless,django__django-11583,9.602339103003033,1.0,1.0,0.2350455494144854,0.46927872602275644,0.3391602052736161,0,1.0,0.1,0.3333333333333333,0.2,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,False,19886.0,1.2969705569994403
False,0.16124186279419128,0,agentless,django__django-11620,126.79620044100011,1.0,1.0,0.22009176629808017,0.46927872602275644,0.3391602052736161,0,1.0,0.1,0.3333333333333333,0.2,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,False,30709.0,1.5694751880000695
False,0.10980606391696258,0,agentless,django__django-11630,26.31341359599901,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18551.0,1.51937058600015
False,0.05117845117845118,0,agentless,django__django-11742,19.716638358004275,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16006.0,1.2847077580008772
False,0.28059701492537314,0,agentless,django__django-11797,14.303497458997299,1.0,1.0,0.4309168405932232,0.7039180890341347,0.5087403079104241,0,1.0,0.3,0.6666666666666666,0.4,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,False,18780.0,1.3966739129973575
False,0.042801556420233464,0,agentless,django__django-11815,60.465252166002756,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25949.0,1.6448649529993418
False,0.09641174338528452,0,agentless,django__django-11848,34.328048243995,1.0,1.0,0.41039156802332444,0.46927872602275644,0.3391602052736161,0,1.0,0.2,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,False,24745.0,1.2851860049995594
